"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"906001153063","906001153063_934292","8","934292","Mauritius","-20.3","57.58333","PCLI","independent political entity","6295630|6255146|MU","Earth|Africa|Mauritius","1","2"
"906001153063","906001153063_2363686","8","2363686","Togo","8.66667","1.08333","PCLI","independent political entity","6295630|6255146|TG","Earth|Africa|Togo","1","2"
"906001153063","906001153063_2309096","8","2309096","Equatorial Guinea","1.7","10.5","PCLI","independent political entity","6295630|6255146|GQ","Earth|Africa|Equatorial Guinea","1","2"
"906001153063","906001153063_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"906001153063","906001153063_337996","8","337996","Ethiopia","9.0","39.5","PCLI","independent political entity","6295630|6255146|ET","Earth|Africa|Ethiopia","1","2"
"906001153063","906001153063_933860","8","933860","Botswana","-22.0","24.0","PCLI","independent political entity","6295630|6255146|BW","Earth|Africa|Botswana","1","2"
"906001153063","906001153063_1036973","8","1036973","Mozambique","-18.25","35.0","PCLI","independent political entity","6295630|6255146|MZ","Earth|Africa|Mozambique","1","2"
"906001153063","906001153063_433561","8","433561","Burundi","-3.5","30.0","PCLI","independent political entity","6295630|6255146|BI","Earth|Africa|Burundi","1","2"
"906001153063","906001153063_2400553","8","2400553","Gabon","-1.0","11.75","PCLI","independent political entity","6295630|6255146|GA","Earth|Africa|Gabon","1","2"
"906001153063","906001153063_2440476","8","2440476","Niger","18.0","9.0","PCLI","independent political entity","6295630|6255146|NE","Earth|Africa|Niger","1","2"
"906001153063","906001153063_366755","8","366755","Sudan","16.0","30.0","PCLI","independent political entity","6295630|6255146|SD","Earth|Africa|Sudan","1","2"
"906001153063","906001153063_932692","8","932692","Lesotho","-29.5","28.25","PCLI","independent political entity","6295630|6255146|LS","Earth|Africa|Lesotho","1","2"
"906001153063","906001153063_895949","8","895949","Zambia","-14.33333","28.5","PCLI","independent political entity","6295630|6255146|ZM","Earth|Africa|Zambia","1","2"
"906001153063","906001153063_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"906001153063","906001153063_2420477","8","2420477","Guinea","10.83333","-10.66667","PCLI","independent political entity","6295630|6255146|GN","Earth|Africa|Guinea","1","2"
"906001153063","906001153063_927384","8","927384","Malawi","-13.5","34.0","PCLI","independent political entity","6295630|6255146|MW","Earth|Africa|Malawi","1","2"
"906001153063","906001153063_338010","8","338010","Eritrea","15.0","39.0","PCLI","independent political entity","6295630|6255146|ER","Earth|Africa|Eritrea","1","2"
"906001153063","906001153063_2287781","8","2287781","Ivory Coast","8.0","-5.5","PCLI","independent political entity","6295630|6255146|CI","Earth|Africa|Ivory Coast","1","2"
"906001153065","906001153065_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"906001153067","906001153067_1831722","8","1831722","Cambodia","13.0","105.0","PCLI","independent political entity","6295630|6255147|KH","Earth|Asia|Cambodia","1","2"
"906001153069","906001153069_433561","8","433561","Burundi","-3.5","30.0","PCLI","independent political entity","6295630|6255146|BI","Earth|Africa|Burundi","1","2"
"906001153071","906001153071_3351879","8","3351879","Angola","-12.5","18.5","PCLI","independent political entity","6295630|6255146|AO","Earth|Africa|Angola","1","2"
"906001153073","906001153073_1643084","8","1643084","Indonesia","-5.0","120.0","PCLI","independent political entity","6295630|6255147|ID","Earth|Asia|Indonesia","1","2"
"906001153077","906001153077_130758","8","130758","Iran","32.0","53.0","PCLI","independent political entity","6295630|6255147|IR","Earth|Asia|Iran","1","2"
"906001153081","906001153081_3575830","8","3575830","Dominica","15.5","-61.33333","PCLI","independent political entity","6295630|6255149|DM","Earth|North America|Dominica","1","2"
"906001153091","906001153091_1269750","8","1269750","India","22.0","79.0","PCLI","independent political entity","6295630|6255147|IN","Earth|Asia|India","1","2"
"906001153093","906001153093_3582678","8","3582678","Belize","17.25","-88.75","PCLI","independent political entity","6295630|6255149|BZ","Earth|North America|Belize","1","2"
"906001153097","906001153097_2372248","8","2372248","Guinea-Bissau","12.0","-15.0","PCLI","independent political entity","6295630|6255146|GW","Earth|Africa|Guinea-Bissau","1","2"
"906001153103","906001153103_3382998","8","3382998","Suriname","4.0","-56.0","PCLI","independent political entity","6295630|6255150|SR","Earth|South America|Suriname","1","2"
"906001153105","906001153105_3489940","8","3489940","Jamaica","18.16667","-77.25","PCLI","independent political entity","6295630|6255149|JM","Earth|North America|Jamaica","1","2"
"906001153107","906001153107_4030945","8","4030945","Kiribati","1.421","172.984","PCLI","independent political entity","6295630|6255151|KI","Earth|Oceania|Kiribati","1","2"
"906001153109","906001153109_2103350","8","2103350","Solomon Islands","-8.0","159.0","PCLI","independent political entity","6295630|6255151|SB","Earth|Oceania|Solomon Islands","1","2"
"906001153113","906001153113_3577815","8","3577815","Saint Vincent and the Grenadines","13.08333","-61.2","PCLI","independent political entity","6295630|6255149|VC","Earth|North America|Saint Vincent and the Grenadines","1","2"
"906001153115","906001153115_2110425","8","2110425","Nauru","-0.517","166.933","PCLI","independent political entity","6295630|6255151|NR","Earth|Oceania|Nauru","1","2"
"906001153117","906001153117_2205218","8","2205218","Fiji","-18.0","178.0","PCLI","independent political entity","6295630|6255151|FJ","Earth|Oceania|Fiji","1","2"
"906001153119","906001153119_3575174","8","3575174","Saint Kitts and Nevis","17.33333","-62.75","PCLI","independent political entity","6295630|6255149|KN","Earth|North America|Saint Kitts and Nevis","1","2"
"906001153121","906001153121_3374084","8","3374084","Barbados","13.16667","-59.53333","PCLI","independent political entity","6295630|6255149|BB","Earth|North America|Barbados","1","2"
"906001153125","906001153125_3576468","8","3576468","Saint Lucia","13.88333","-60.96667","PCLI","independent political entity","6295630|6255149|LC","Earth|North America|Saint Lucia","1","2"
"906001153129","906001153129_2134431","8","2134431","Vanuatu","-16.0","167.0","PCLI","independent political entity","6295630|6255151|VU","Earth|Oceania|Vanuatu","1","2"
"906001153131","906001153131_2088628","8","2088628","Papua New Guinea","-6.0","147.0","PCLI","independent political entity","6295630|6255151|PG","Earth|Oceania|Papua New Guinea","1","2"
"906001153133","906001153133_2110297","8","2110297","Tuvalu","-8.51719","179.14478","PCLI","independent political entity","6295630|6255151|TV","Earth|Oceania|Tuvalu","1","2"
"906001153135","906001153135_1282028","8","1282028","Maldives","3.2","73.0","PCLI","independent political entity","6295630|6255147|MV","Earth|Asia|Maldives","1","2"
"906001153137","906001153137_2309096","8","2309096","Equatorial Guinea","1.7","10.5","PCLI","independent political entity","6295630|6255146|GQ","Earth|Africa|Equatorial Guinea","1","2"
"906001153141","906001153141_3573591","8","3573591","Trinidad and Tobago","11.0","-61.0","PCLI","independent political entity","6295630|6255149|TT","Earth|North America|Trinidad and Tobago","1","2"
"906001153143","906001153143_2403846","8","2403846","Sierra Leone","8.5","-11.5","PCLI","independent political entity","6295630|6255146|SL","Earth|Africa|Sierra Leone","1","2"
"906001153145","906001153145_2410758","8","2410758","São Tomé and Príncipe","1.0","7.0","PCLI","independent political entity","6295630|6255146|ST","Earth|Africa|São Tomé and Príncipe","1","2"
"906001153147","906001153147_3580239","8","3580239","Grenada","12.11667","-61.66667","PCLI","independent political entity","6295630|6255149|GD","Earth|North America|Grenada","1","2"
"906001153149","906001153149_3378535","8","3378535","Guyana","5.0","-59.0","PCLI","independent political entity","6295630|6255150|GY","Earth|South America|Guyana","1","2"
"906001153151","906001153151_223816","8","223816","Djibouti","11.83333","42.5","PCLI","independent political entity","6295630|6255146|DJ","Earth|Africa|Djibouti","1","2"
"906001153153","906001153153_2361809","8","2361809","Burkina Faso","12.5","-1.66667","PCLI","independent political entity","6295630|6255146|BF","Earth|Africa|Burkina Faso","1","2"
"906001153157","906001153157_3562981","8","3562981","Cuba","22.0","-79.5","PCLI","independent political entity","6295630|6255149|CU","Earth|North America|Cuba","1","2"
"906001153159","906001153159_3562981","8","3562981","Cuba","22.0","-79.5","PCLI","independent political entity","6295630|6255149|CU","Earth|North America|Cuba","1","2"
"906001153161","906001153161_1814991","8","1814991","China","35.0","105.0","PCLI","independent political entity","6295630|6255147|CN","Earth|Asia|China","1","2"
"906001153167","906001153167_248816","8","248816","Jordan","31.0","36.0","PCLI","independent political entity","6295630|6255147|JO","Earth|Asia|Jordan","1","2"
"906001153167","906001153167_2589581","8","2589581","Algeria","28.0","3.0","PCLI","independent political entity","6295630|6255146|DZ","Earth|Africa|Algeria","1","2"
"906001153167","906001153167_69543","8","69543","Yemen","15.5","47.5","PCLI","independent political entity","6295630|6255147|YE","Earth|Asia|Yemen","1","2"
"906001153167","906001153167_130758","8","130758","Iran","32.0","53.0","PCLI","independent political entity","6295630|6255147|IR","Earth|Asia|Iran","1","2"
"906001153167","906001153167_2542007","8","2542007","Morocco","32.0","-6.0","PCLI","independent political entity","6295630|6255146|MA","Earth|Africa|Morocco","1","2"
"906001153167","906001153167_2464461","8","2464461","Tunisia","34.0","9.0","PCLI","independent political entity","6295630|6255146|TN","Earth|Africa|Tunisia","1","2"
"906001153167","906001153167_357994","8","357994","Egypt","27.0","30.0","PCLI","independent political entity","6295630|6255146|EG","Earth|Africa|Egypt","1","2"
"906001153169","906001153169_1831722","8","1831722","Cambodia","13.0","105.0","PCLI","independent political entity","6295630|6255147|KH","Earth|Asia|Cambodia","1","2"
"906001153177","906001153177_3194884","8","3194884","Montenegro","42.75","19.25","PCLI","independent political entity","6295630|6255148|ME","Earth|Europe|Montenegro","1","2"
"906001153179","906001153179_953987","8","953987","South Africa","-29.0","24.0","PCLI","independent political entity","6295630|6255146|ZA","Earth|Africa|South Africa","1","2"
"906001153179","906001153179_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"906001153179","906001153179_2300660","8","2300660","Ghana","8.1","-1.2","PCLI","independent political entity","6295630|6255146|GH","Earth|Africa|Ghana","1","2"
"906001153179","906001153179_2542007","8","2542007","Morocco","32.0","-6.0","PCLI","independent political entity","6295630|6255146|MA","Earth|Africa|Morocco","1","2"
"906001153181","906001153181_3585968","8","3585968","El Salvador","13.83333","-88.91667","PCLI","independent political entity","6295630|6255149|SV","Earth|North America|El Salvador","1","2"
"906001153181","906001153181_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"906001153181","906001153181_1227603","8","1227603","Sri Lanka","7.75","80.75","PCLI","independent political entity","6295630|6255147|LK","Earth|Asia|Sri Lanka","1","2"
"906001153181","906001153181_2453866","8","2453866","Mali","18.0","-2.0","PCLI","independent political entity","6295630|6255146|ML","Earth|Africa|Mali","1","2"
"906001153181","906001153181_2440476","8","2440476","Niger","18.0","9.0","PCLI","independent political entity","6295630|6255146|NE","Earth|Africa|Niger","1","2"
"906001153181","906001153181_192950","8","192950","Kenya","1.0","38.0","PCLI","independent political entity","6295630|6255146|KE","Earth|Africa|Kenya","1","2"
"906001153183","906001153183_3508796","8","3508796","Dominican Republic","19.0","-70.66667","PCLI","independent political entity","6295630|6255149|DO","Earth|North America|Dominican Republic","1","2"
"906001153183","906001153183_3723988","8","3723988","Haiti","19.0","-72.41667","PCLI","independent political entity","6295630|6255149|HT","Earth|North America|Haiti","1","2"
"906001153187","906001153187_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"906001153187","906001153187_433561","8","433561","Burundi","-3.5","30.0","PCLI","independent political entity","6295630|6255146|BI","Earth|Africa|Burundi","1","2"
"906001153187","906001153187_49518","8","49518","Rwanda","-2.0","30.0","PCLI","independent political entity","6295630|6255146|RW","Earth|Africa|Rwanda","1","2"
"906001153187","906001153187_226074","8","226074","Uganda","1.25","32.5","PCLI","independent political entity","6295630|6255146|UG","Earth|Africa|Uganda","1","2"
"906001153191","906001153191_149590","8","149590","Tanzania","-6.0","35.0","PCLI","independent political entity","6295630|6255146|TZ","Earth|Africa|Tanzania","1","2"
"906001153191","906001153191_953987","8","953987","South Africa","-29.0","24.0","PCLI","independent political entity","6295630|6255146|ZA","Earth|Africa|South Africa","1","2"
"906001153191","906001153191_878675","8","878675","Zimbabwe","-19.0","29.75","PCLI","independent political entity","6295630|6255146|ZW","Earth|Africa|Zimbabwe","1","2"
