"","gef_id","wdpa_id","lat","lon"
"6130","3428","","",""
"6131","3428","","",""
"6132","3428","","",""
"6133","3428","","",""
"6134","3428","","",""
"6135","3428","","",""
"6136","3428","","",""
"6137","3428","","",""
"6138","3428","","",""
"6139","3428","","",""
"6140","3428","","",""
"6141","3428","","",""
"6142","3428","","",""
"6143","3428","","",""
"6144","3428","","",""
"6145","3428","","",""
"6146","3428","","",""
"6147","3428","","",""
"6148","3428","","",""
"6149","3428","","",""
"6150","3428","","",""
"6151","3428","","",""
"6152","3428","","",""
"6153","3428","","",""
"6154","3428","","",""
"6155","3428","","",""
"6156","3428","","",""
"6157","3428","","",""
"6158","3428","","",""
"6159","3428","","",""
"6160","3428","","",""
"6161","3428","","",""
"6162","3428","","",""
"6163","3428","","",""
"6164","3428","","",""
"6165","3428","","",""
"6166","3469","","",""
"6167","3469","","",""
"6168","3470","","",""
"6169","3470","","",""
"6170","3518","","",""
"6171","3518","","",""
"6172","3518","","",""
"6173","3518","","",""
"6174","3518","","",""
"6175","3518","","",""
"6176","3518","","",""
"6177","3518","","",""
"6178","3518","","",""
"6179","3518","","",""
"6180","3518","","",""
"6181","3518","","",""
"6182","3518","","",""
"6183","3518","","",""
"6184","3518","","",""
"6185","3518","","",""
"6186","3518","","",""
"6187","3518","","",""
"6188","3518","","",""
"6189","3518","","",""
"6190","3518","","",""
"6191","3518","","",""
"6192","3518","","",""
"6193","3518","","",""
"6194","3518","","",""
"6195","3518","","",""
"6196","3518","","",""
"6197","3518","","",""
"6198","3518","","",""
"6199","3518","","",""
"6200","3518","","",""
"6201","3518","","",""
"6202","3518","","",""
"6203","3518","","",""
"6204","3518","","",""
"6205","3518","","",""
"6206","3518","","",""
"6207","3518","","",""
"6208","3518","","",""
"6209","3518","","",""
"6210","3518","","",""
"6211","3518","","",""
"6212","3518","","",""
"6213","3518","","",""
"6214","3518","","",""
"6215","3518","","",""
"6216","3518","","",""
"6217","3518","","",""
"6218","3518","","",""
"6219","3518","","",""
"6220","3518","","",""
"6221","3518","","",""
"6222","3518","","",""
"6223","3518","","",""
"6224","3518","","",""
"6225","3518","","",""
"6226","3518","","",""
"6227","3518","","",""
"6228","3518","","",""
"6229","3518","","",""
"6230","3518","","",""
"6231","3518","","",""
"6232","3518","","",""
"6233","3518","","",""
"6234","3518","","",""
"6235","3518","","",""
"6236","3526","5049","",""
"6237","3526","","",""
"6238","3526","","",""
"6239","3526","","",""
"6240","3526","5045","",""
"6241","3526","","",""
"6242","3526","5048","",""
"6243","3526","","",""
"6244","3526","62787","",""
"6245","3526","","",""
"6246","3526","5042","",""
"6247","3526","","",""
"6248","3526","","",""
"6249","3526","","",""
"6250","3526","","",""
"6251","3526","","",""
"6252","3526","39872","",""
"6253","3526","","",""
"6254","3526","39872","",""
"6255","3526","","",""
"6256","3526","39872","",""
"6257","3526","","",""
"6258","3526","39872","",""
"6259","3526","","",""
"6260","3526","39872","",""
"6261","3526","","",""
"6262","3526","39872","",""
"6263","3526","","",""
"6264","3526","39872","",""
"6265","3526","","",""
"6266","3526","39872","",""
"6267","3526","","",""
"6268","3526","","",""
"6269","3526","","",""
"6270","3532","305150","",""
"6271","3532","","",""
"6272","3550","","",""
"6273","3550","","",""
"6274","3550","","",""
"6275","3550","","",""
"6276","3550","","",""
"6277","3550","","",""
"6278","3550","","",""
"6279","3550","","",""
"6280","3550","","",""
"6281","3550","","",""
"6282","3550","","",""
"6283","3550","","",""
"6284","3575","","",""
"6285","3575","","",""
"6286","3575","","",""
"6287","3575","","",""
"6288","3575","","",""
"6289","3575","","",""
"6290","3575","","",""
"6291","3575","","",""
"6292","3575","","",""
"6293","3575","","",""
"6294","3575","","",""
"6295","3575","","",""
"6296","3575","","",""
"6297","3575","","",""
"6298","3575","","",""
"6299","3575","","",""
"6300","3575","","",""
"6301","3575","","",""
"6302","3575","","",""
"6303","3575","","",""
"6304","3575","","",""
"6305","3575","","",""
"6306","3575","","",""
"6307","3575","","",""
"6308","3590","","",""
"6309","3590","","",""
"6310","3590","","",""
"6311","3590","","",""
"6312","3590","","",""
"6313","3590","","",""
"6314","3590","","",""
"6315","3590","","",""
"6316","3590","","",""
"6317","3590","","",""
"6318","3590","","",""
"6319","3590","","",""
"6320","3590","","",""
"6321","3590","","",""
"6322","3590","","",""
"6323","3590","","",""
"6324","3590","","",""
"6325","3590","","",""
"6326","3590","","",""
"6327","3590","","",""
"6328","3590","","",""
"6329","3590","","",""
"6330","3590","","",""
"6331","3590","","",""
"6332","3590","","",""
"6333","3590","","",""
"6334","3590","","",""
"6335","3590","","",""
"6336","3603","","",""
"6337","3603","","",""
"6338","3603","","",""
"6339","3603","","",""
"6340","3603","","",""
"6341","3603","","",""
"6342","3603","","",""
"6343","3603","","",""
"6344","3604","","",""
"6345","3604","","",""
"6346","3604","","",""
"6347","3604","","",""
"6348","3604","","",""
"6349","3604","","",""
"6350","3604","","",""
"6351","3604","","",""
"6352","3604","","",""
"6353","3604","","",""
"6354","3604","","",""
"6355","3604","","",""
"6356","3604","","",""
"6357","3604","","",""
"6358","3691","","",""
"6359","3691","","",""
"6360","3691","","",""
"6361","3691","","",""
"6362","3691","","",""
"6363","3691","","",""
"6364","3691","","",""
"6365","3691","","",""
"6366","3691","","",""
"6367","3691","","",""
"6368","3691","","",""
"6369","3691","","",""
"6370","3691","","",""
"6371","3691","","",""
"6372","3691","","",""
"6373","3691","","",""
"6374","3691","","",""
"6375","3691","","",""
"6376","3691","","",""
"6377","3691","","",""
"6378","3691","","",""
"6379","3691","","",""
"6380","3691","","",""
"6381","3691","","",""
"6382","3691","","",""
"6383","3691","","",""
"6384","3691","","",""
"6385","3691","","",""
"6386","3691","","",""
"6387","3691","","",""
"6388","3691","","",""
"6389","3691","","",""
"6390","3691","","",""
"6391","3691","","",""
"6392","3691","","",""
"6393","3691","","",""
"6394","3691","","",""
"6395","3691","","",""
"6396","3691","","",""
"6397","3691","","",""
"6398","3691","","",""
"6399","3691","","",""
"6400","3691","","",""
"6401","3691","","",""
"6402","3691","","",""
"6403","3691","","",""
"6404","3691","","",""
"6405","3691","","",""
"6406","3691","","",""
"6407","3691","","",""
"6408","3691","","",""
"6409","3691","","",""
"6410","3691","","",""
"6411","3691","","",""
"6412","3691","","",""
"6413","3691","","",""
"6414","3691","","",""
"6415","3691","","",""
"6416","3691","","",""
"6417","3691","","",""
"6418","3691","","",""
"6419","3691","","",""
"6420","3604","","",""
"6421","3604","","",""
"6422","3604","","",""
"6423","3604","","",""
"6424","3604","","",""
"6425","3604","","",""
"6426","3606","5216","",""
"6427","3606","","",""
"6428","3606","","",""
"6429","3606","","",""
"6430","3606","1337","",""
"6431","3606","313617","121.133333","12.75"
"6432","3606","","",""
"6433","3606","","",""
"6434","3606","","",""
"6435","3606","","",""
"6436","3606","","",""
"6437","3606","","",""
"6438","3606","","",""
"6439","3606","","",""
"6440","3606","","",""
"6441","3606","","",""
"6442","3606","","",""
"6443","3606","","",""
"6444","3627","","",""
"6445","3627","","",""
"6446","3627","","",""
"6447","3627","","",""
"6448","3627","","",""
"6449","3627","","",""
"6450","3668","","",""
"6451","3668","","",""
"6452","3668","","",""
"6453","3668","","",""
"6454","3675","","",""
"6455","3675","","",""
"6456","3688","1059","",""
"6457","3688","","",""
"6458","3688","1051","",""
"6459","3688","","",""
"6460","3688","2519","",""
"6461","3688","","",""
"6462","3688","16385","",""
"6463","3688","","",""
"6464","3693","","",""
"6465","3693","","",""
"6466","3693","","",""
"6467","3693","","",""
"6468","3693","","",""
"6469","3693","","",""
"6470","3693","","",""
"6471","3693","","",""
"6472","3698","","",""
"6473","3698","","",""
"6474","3698","","",""
"6475","3698","","",""
"6476","3698","","",""
"6477","3698","","",""
"6478","3698","","",""
"6479","3698","","",""
"6480","3698","","",""
"6481","3698","","",""
"6482","3698","","",""
"6483","3698","","",""
"6484","3698","","",""
"6485","3698","","",""
"6486","3698","","",""
"6487","3698","","",""
"6488","3737","","",""
"6489","3737","","",""
"6490","3737","","",""
"6491","3737","","",""
"6492","3737","","",""
"6493","3737","","",""
"6494","3737","","",""
"6495","3737","","",""
"6496","3737","","",""
"6497","3737","","",""
"6498","3745","1733","",""
"6499","3745","","",""
"6500","3745","20541","",""
"6501","3745","","",""
"6502","3745","68549","",""
"6503","3745","","",""
"6504","3745","62684","",""
"6505","3745","","",""
"6506","3745","1734","",""
"6507","3745","","",""
"6508","3745","68547","",""
"6509","3745","","",""
"6510","3745","62692","",""
"6511","3745","","",""
"6512","3745","206114","",""
"6513","3745","","",""
"6514","3745","67722","",""
"6515","3745","","",""
"6516","3745","16786","",""
"6517","3745","","",""
"6518","3745","","",""
"6519","3745","","",""
"6520","3745","","",""
"6521","3745","","",""
"6522","3745","","",""
"6523","3745","","",""
"6524","3745","","",""
"6525","3745","","",""
"6526","3745","","",""
"6527","3745","","",""
"6528","3745","","",""
"6529","3745","","",""
"6530","3745","","",""
"6531","3745","","",""
"6532","3745","","",""
"6533","3745","","",""
"6534","3745","","",""
"6535","3745","","",""
"6536","3745","","",""
"6537","3745","","",""
"6538","3749","","",""
"6539","3749","","",""
"6540","3749","","",""
"6541","3749","","",""
"6542","3749","","",""
"6543","3749","","",""
"6544","3749","","",""
"6545","3749","","",""
"6546","3749","","",""
"6547","3749","","",""
"6548","3749","","",""
"6549","3749","","",""
"6550","3752","","",""
"6551","3752","","",""
"6552","3752","","",""
"6553","3752","","",""
"6554","3752","","",""
"6555","3752","","",""
"6556","3752","","",""
"6557","3752","","",""
"6558","3752","","",""
"6559","3752","","",""
"6560","3752","","",""
"6561","3752","","",""
"6562","3752","","",""
"6563","3752","","",""
"6564","3752","","",""
"6565","3752","","",""
"6566","3752","","",""
"6567","3752","","",""
"6568","3752","","",""
"6569","3752","","",""
"6570","3752","","",""
"6571","3752","","",""
"6572","3752","313162","",""
"6573","3752","","",""
"6574","3752","","",""
"6575","3752","","",""
"6576","3752","","",""
"6577","3752","","",""
"6578","3752","","",""
"6579","3752","","",""
"6580","3753","","",""
"6581","3753","","",""
"6582","3753","","",""
"6583","3753","","",""
"6584","3753","","",""
"6585","3753","","",""
"6586","3753","","",""
"6587","3753","","",""
"6588","3753","","",""
"6589","3753","","",""
"6590","3760","","",""
"6591","3760","","",""
"6592","3762","555549370","",""
"6593","3762","","",""
"6594","3762","","",""
"6595","3762","","",""
"6596","3762","","",""
"6597","3762","","",""
"6598","3762","555549369","",""
"6599","3762","","",""
"6600","3762","555549376","",""
"6601","3762","","",""
"6602","3762","555549377","",""
"6603","3762","","",""
"6604","3762","1631","",""
"6605","3762","Previously listed under WDPA site code 555549378 when in the status of state sanctuary","",""
"6606","3762","555549372","",""
"6607","3762","","",""
"6608","3762","145381","",""
"6609","3762","","",""
"6610","3762","555549386","",""
"6611","3762","","",""
"6612","3762","555549374","",""
"6613","3762","","",""
"6614","3762","145392","",""
"6615","3762","","",""
"6616","3762","555549387","",""
"6617","3762","","",""
"6618","3762","93999","",""
"6619","3762","","",""
"6620","3762","555549373","",""
"6621","3762","","",""
"6622","3762","94004","",""
"6623","3762","","",""
"6624","3762","555549384","",""
"6625","3762","","",""
"6626","3762","555549381","",""
"6627","3762","","",""
"6628","3762","555549382","",""
"6629","3762","","",""
"6630","3762","555549389","",""
"6631","3762","","",""
"6632","3762","555549379","",""
"6633","3762","","",""
"6634","3762","555549388","",""
"6635","3762","","",""
"6636","3762","555549383","",""
"6637","3762","","",""
"6638","3762","555549380","",""
"6639","3762","","",""
"6640","3762","555549368","",""
"6641","3762","","",""
"6642","3762","555549375","",""
"6643","3762","","",""
"6644","3762","145394","",""
"6645","3762","","",""
"6646","3762","555549385","",""
"6647","3762","Previous number 145394 is replaced in accordance with www.protectedplanet.net ","",""
"6648","3763","","",""
"6649","3763","","",""
"6650","3763","","",""
"6651","3763","","",""
"6652","3763","","",""
"6653","3763","","",""
"6654","3763","","",""
"6655","3763","","",""
"6656","3763","","",""
"6657","3763","","",""
"6658","3763","","",""
"6659","3763","","",""
"6660","3770","","",""
"6661","3770","","",""
"6662","3770","","",""
"6663","3770","","",""
"6664","3770","","",""
"6665","3770","","",""
"6666","3770","","",""
"6667","3770","","",""
"6668","3770","","",""
"6669","3770","","",""
"6670","3770","","",""
"6671","3770","","",""
"6672","3770","","",""
"6673","3770","","",""
"6674","3770","","",""
"6675","3770","","",""
"6676","3770","","",""
"6677","3770","","",""
"6678","3770","","",""
"6679","3770","","",""
"6680","3770","","",""
"6681","3770","","",""
"6682","3770","","",""
"6683","3770","","",""
"6684","3770","","",""
"6685","3770","","",""
"6686","3770","","",""
"6687","3770","","",""
"6688","3770","","",""
"6689","3770","","",""
"6690","3770","","",""
"6691","3770","","",""
"6692","3770","","",""
"6693","3770","","",""
"6694","3770","","",""
"6695","3770","","",""
"6696","3772","","",""
"6697","3772","","",""
"6698","3773","","",""
"6699","3773","","",""
"6700","3773","","",""
"6701","3773","","",""
"6702","3773","","",""
"6703","3773","","",""
"6704","3773","","",""
"6705","3773","","",""
"6706","3773","","",""
"6707","3773","","",""
"6708","3773","","",""
"6709","3773","","",""
"6710","3773","","",""
"6711","3773","","",""
"6712","3773","","",""
"6713","3773","","",""
"6714","3773","","",""
"6715","3773","","",""
"6716","3773","","",""
"6717","3773","","",""
"6718","3773","","",""
"6719","3773","","",""
"6720","3781","","",""
"6721","3781","","",""
"6722","3813","","",""
"6723","3813","","",""
"6724","3813","","",""
"6725","3813","","",""
"6726","3813","","",""
"6727","3813","","",""
"6728","3813","","",""
"6729","3813","","",""
"6730","3813","","",""
"6731","3813","","",""
"6732","3816","","",""
"6733","3816","","",""
"6734","3816","","",""
"6735","3816","","",""
"6736","3816","","",""
"6737","3816","","",""
"6738","3816","","",""
"6739","3816","","",""
"6740","3816","","",""
"6741","3816","","",""
"6742","3816","","",""
"6743","3816","","",""
"6744","3816","","",""
"6745","3816","","",""
"6746","3816","","",""
"6747","3816","","",""
"6748","3817","","",""
"6749","3817","","",""
"6750","3817","","",""
"6751","3817","","",""
"6752","3817","","",""
"6753","3817","","",""
"6754","3817","","",""
"6755","3817","","",""
"6756","3817","","",""
"6757","3817","","",""
"6758","3820","","",""
"6759","3820","","",""
"6760","3820","","",""
"6761","3820","","",""
"6762","3829","","",""
"6763","3829","","",""
"6764","3829","","",""
"6765","3829","","",""
"6766","3829","","",""
"6767","3829","","",""
"6768","3829","","",""
"6769","3829","","",""
"6770","3829","","",""
"6771","3829","","",""
"6772","3829","","",""
"6773","3829","","",""
"6774","3829","","",""
"6775","3829","","",""
"6776","3829","","",""
"6777","3829","","",""
"6778","3829","","",""
"6779","3829","","",""
"6780","3829","","",""
"6781","3829","","",""
"6782","3837","","",""
"6783","3837","","",""
"6784","3837","","",""
"6785","3837","","",""
"6786","3837","","",""
"6787","3837","","",""
"6788","3837","","",""
"6789","3837","","",""
"6790","3849","196478","",""
"6791","3849","","",""
"6792","3849","11176","",""
"6793","3849","","",""
"6794","3849","63623","",""
"6795","3849","","",""
"6796","3849","81224","",""
"6797","3849","","",""
"6798","3849","184173","",""
"6799","3849","","",""
"6800","3849","193310","",""
"6801","3849","","",""
"6802","3849","11174","",""
"6803","3849","","",""
"6804","3849","63612","",""
"6805","3849","","",""
"6806","3849","11173","",""
"6807","3849","","",""
"6808","3849","861","",""
"6809","3849","","",""
"6810","3849","337831","",""
"6811","3849","","",""
"6812","3849","11181","",""
"6813","3849","","",""
"6814","3849","11179","",""
"6815","3849","","",""
"6816","3849","196474","",""
"6817","3849","","",""
"6818","3849","11175","",""
"6819","3849","","",""
"6820","3860","","",""
"6821","3860","","",""
"6822","3849","196476","",""
"6823","3849","","",""
"6824","3849","20678","",""
"6825","3849","","",""
"6826","3849","11172","",""
"6827","3849","","",""
"6828","3849","11171","",""
"6829","3849","","",""
"6830","3849","196477","",""
"6831","3849","","",""
"6832","3849","11170","",""
"6833","3849","","",""
"6834","3849","","",""
"6835","3849","","",""
"6836","3861","12241","",""
"6837","3861","","",""
"6838","3861","","",""
"6839","3861","","",""
"6840","3861","","",""
"6841","3861","","",""
"6842","3861","301941","",""
"6843","3861","","",""
"6844","3861","","",""
"6845","3861","","",""
"6846","3861","","",""
"6847","3861","","",""
"6848","3861","","",""
"6849","3861","","",""
"6850","3861","","",""
"6851","3861","","",""
"6852","3861","","",""
"6853","3861","","",""
"6854","3861","","",""
"6855","3861","","",""
"6856","3861","","",""
"6857","3861","","",""
"6858","3861","","",""
"6859","3861","","",""
"6860","3861","","",""
"6861","3861","","",""
"6862","3861","","",""
"6863","3861","","",""
"6864","3861","","",""
"6865","3861","","",""
"6866","3861","","",""
"6867","3861","","",""
"6868","3861","","",""
"6869","3861","","",""
"6870","3861","","",""
"6871","3861","","",""
"6872","3861","","",""
"6873","3861","","",""
"6874","3861","","",""
"6875","3861","","",""
"6876","3861","","",""
"6877","3861","","",""
"6878","3861","","",""
"6879","3861","","",""
"6880","3861","","",""
"6881","3861","","",""
"6882","3861","","",""
"6883","3861","","",""
"6884","3861","34314","",""
"6885","3861","","",""
"6886","3861","","",""
"6887","3861","","",""
"6888","3861","","",""
"6889","3861","","",""
"6890","3861","","",""
"6891","3861","","",""
"6892","3864","315662","",""
"6893","3864","","",""
"6894","3864","315663","",""
"6895","3864","","",""
"6896","3864","","",""
"6897","3864","","",""
"6898","3864","","",""
"6899","3864","","",""
"6900","3886","","",""
"6901","3886","","",""
"6902","3886","","",""
"6903","3886","","",""
"6904","3886","","",""
"6905","3886","","",""
"6906","3886","","",""
"6907","3886","","",""
"6908","3886","","",""
"6909","3886","","",""
"6910","3897","","",""
"6911","3897","","",""
"6912","3910","19612","",""
"6913","3910","","",""
"6914","3910","16880","",""
"6915","3910","","",""
"6916","3910","16882","",""
"6917","3910","","",""
"6918","3910","97481","",""
"6919","3910","","",""
"6920","3910","30844","",""
"6921","3910","","",""
"6922","3910","","",""
"6923","3910","","",""
"6924","3910","","",""
"6925","3910","","",""
"6926","3910","16900","",""
"6927","3910","","",""
"6928","3910","","",""
"6929","3910","","",""
"6930","3910","21226","",""
"6931","3910","","",""
"6932","3910","98129","",""
"6933","3910","95315","",""
"6934","3910","","",""
"6935","3910","","",""
"6936","3914","","",""
"6937","3914","","",""
"6938","3914","","",""
"6939","3914","","",""
"6940","3914","","",""
"6941","3914","","",""
"6942","3914","","",""
"6943","3914","","",""
"6944","3914","","",""
"6945","3914","","",""
"6946","3914","","",""
"6947","3914","","",""
"6948","3914","","",""
"6949","3914","","",""
"6950","3914","","",""
"6951","3914","","",""
"6952","3914","","",""
"6953","3914","","",""
"6954","3914","","",""
"6955","3914","","",""
"6956","3914","","",""
"6957","3914","","",""
"6958","3925","6939","",""
"6959","3925","","",""
"6960","3925","1342","",""
"6961","3925","","",""
"6962","3925","","",""
"6963","3925","","",""
"6964","3925","","",""
"6965","3925","","",""
"6966","3932","","",""
"6967","3932","","",""
"6968","3932","","",""
"6969","3932","","",""
"6970","3932","","",""
"6971","3932","","",""
"6972","3933","","",""
"6973","3933","","",""
"6974","3945","","",""
"6975","3945","","",""
"6976","3946","","",""
"6977","3946","","",""
"6978","3946","134953","20.383333","45.25"
"6979","3946","","",""
"6980","3946","","",""
"6981","3946","","",""
"6982","3946","","",""
"6983","3946","","",""
"6984","3946","","",""
"6985","3946","","",""
"6986","3946","","",""
"6987","3946","","",""
"6988","3946","15596","",""
"6989","3946","","",""
"6990","3946","","",""
"6991","3946","","",""
"6992","3946","2522","",""
"6993","3946","","",""
"6994","3946","1053","",""
"6995","3946","","",""
"6996","3946","","",""
"6997","3946","","",""
"6998","3946","15596","",""
"6999","3946","","",""
"7000","3946","","",""
"7001","3946","","",""
"7002","3946","","",""
"7003","3946","","",""
"7004","3946","","",""
"7005","3946","","",""
"7006","3946","","",""
"7007","3946","","",""
"7008","3946","15596","",""
"7009","3946","","",""
"7010","3946","145252","",""
"7011","3946","","",""
"7012","3946","","",""
"7013","3946","","",""
"7014","3946","145252","",""
"7015","3946","","",""
"7016","3947","1059","",""
"7017","3947","","",""
"7018","3947","1051","",""
"7019","3947","","",""
"7020","3947","2519","",""
"7021","3947","","",""
"7022","3947","16385","",""
"7023","3947","","",""
"7024","3949","61588","",""
"7025","3949","","",""
"7026","3949","1653","",""
"7027","3949","","",""
"7028","3949","313053","",""
"7029","3949","","",""
"7030","3949","1660","",""
"7031","3949","","",""
"7032","3949","1656","",""
"7033","3949","","",""
"7034","3981","","",""
"7035","3981","","",""
"7036","3981","","",""
"7037","3981","","",""
"7038","3981","","",""
"7039","3981","","",""
"7040","3981","","",""
"7041","3981","","",""
"7042","3981","","",""
"7043","3981","","",""
"7044","4023","","",""
"7045","4023","","",""
"7046","4026","","",""
"7047","4026","","",""
"7048","4026","","",""
"7049","4026","","",""
"7050","4029","","",""
"7051","4029","","",""
"7052","4029","","",""
"7053","4029","","",""
"7054","4029","","",""
"7055","4029","","",""
"7056","4029","","",""
"7057","4029","","",""
"7058","4029","","",""
"7059","4029","","",""
"7060","4029","","",""
"7061","4029","","",""
"7062","4029","","",""
"7063","4029","","",""
"7064","4029","","",""
"7065","4029","","",""
"7066","4029","","",""
"7067","4029","","",""
"7068","4029","","",""
"7069","4029","","",""
"7070","4029","","",""
"7071","4029","","",""
"7072","4029","","",""
"7073","4029","","",""
"7074","4029","","",""
"7075","4029","","",""
"7076","4029","","",""
"7077","4029","","",""
"7078","4029","","",""
"7079","4029","","",""
"7080","4029","","",""
"7081","4029","","",""
"7082","4029","","",""
"7083","4029","","",""
"7084","4029","","",""
"7085","4029","","",""
"7086","4029","","",""
"7087","4029","","",""
"7088","4070","","",""
"7089","4070","","",""
"7090","4158","","",""
"7091","4158","","",""
"7092","4158","","",""
"7093","4158","","",""
"7094","4169","","",""
"7095","4169","","",""
"7096","4235","","",""
"7097","4235","","",""
"7098","4259","","",""
"7099","4259","","",""
"7100","4286","","",""
"7101","4286","","",""
"7102","4356","","",""
"7103","4356","","",""
"7104","4356","","",""
"7105","4356","","",""
"7106","4356","","",""
"7107","4356","","",""
"7108","4356","","",""
"7109","4356","","",""
"7110","4469","","",""
"7111","4469","","",""
"7112","4469","","",""
"7113","4469","","",""
"7114","4469","","",""
"7115","4469","","",""
"7116","4469","","",""
"7117","4469","","",""
"7118","4469","","",""
"7119","4469","","",""
"7120","4505","","",""
"7121","4505","","",""
"7122","4526","26613","",""
"7123","4526","","",""
"7124","4526","95488","",""
"7125","4526","","",""
"7126","4526","316318","118.065331","30.427067"
"7127","4526","","",""
"7128","4526","316315","117.870346","30.125723"
"7129","4526","","",""
"7130","4526","478306","115.067842","26.520875"
"7131","4526","","",""
"7132","4526","315699","",""
"7133","4526","","",""
"7134","4526","315773","118.084114","30.143419"
"7135","4526","","",""
"7136","4526","","",""
"7137","4526","","",""
"7138","4526","","",""
"7139","4526","","",""
"7140","4526","","",""
"7141","4526","","",""
"7142","4526","","",""
"7143","4526","","",""
"7144","4526","","",""
"7145","4526","","",""
"7146","4559","","",""
"7147","4559","","",""
"7148","4559","","",""
"7149","4559","","",""
"7150","4559","","",""
"7151","4559","","",""
"7152","4605","28850","",""
"7153","4605","","",""
"7154","4605","3314","",""
"7155","4605","","",""
"7156","4605","1225","",""
"7157","4605","","",""
"7158","4605","116297","",""
"7159","4605","","",""
"7160","4605","313429","",""
"7161","4605","","",""
"7162","4605","20230","",""
"7163","4605","","",""
"7164","4637","","",""
"7165","4637","","",""
"7166","4637","","",""
"7167","4637","","",""
"7168","4637","","",""
"7169","4637","","",""
"7170","4637","","",""
"7171","4637","","",""
"7172","4637","","",""
"7173","4637","","",""
"7174","4637","","",""
"7175","4637","","",""
"7176","4637","","",""
"7177","4637","","",""
"7178","4637","","",""
"7179","4637","","",""
"7180","4637","","",""
"7181","4637","","",""
"7182","4637","","",""
"7183","4637","","",""
"7184","4637","","",""
"7185","4637","","",""
"7186","4637","","",""
"7187","4637","","",""
"7188","4637","","",""
"7189","4637","","",""
"7190","4637","","",""
"7191","4637","","",""
"7192","4637","","",""
"7193","4637","","",""
"7194","4639","","",""
"7195","4639","","",""
"7196","4639","","",""
"7197","4639","","",""
"7198","4639","","",""
"7199","4639","","",""
"7200","4640","","",""
"7201","4640","","",""
"7202","4640","","",""
"7203","4640","","",""
"7204","4640","","",""
"7205","4640","","",""
"7206","4640","","",""
"7207","4640","","",""
"7208","4645","","",""
"7209","4645","","",""
"7210","4645","","",""
"7211","4645","","",""
"7212","4645","","",""
"7213","4645","","",""
"7214","4650","","",""
"7215","4650","","",""
"7216","4653","315933","90.053001","47.245613"
"7217","4653","","",""
"7218","4653","315935","87.987","47.710999"
"7219","4653","","",""
"7220","4653","96125","",""
"7221","4653","","",""
"7222","4653","96123","",""
"7223","4653","","",""
"7224","4653","","",""
"7225","4653","","",""
"7226","4655","","",""
"7227","4655","","",""
"7228","4669","","",""
"7229","4669","","",""
"7230","4669","","",""
"7231","4669","","",""
"7232","4708","41010","",""
"7233","4708","","",""
"7234","4708","","",""
"7235","4708","","",""
"7236","4708","67989","-87.033333","15.75"
"7237","4708","","",""
"7238","4708","30627","",""
"7239","4708","95337","",""
"7240","4708","","",""
"7241","4708","","",""
"7242","4708","41002","",""
"7243","4708","","",""
"7244","4708","41003","",""
"7245","4708","","",""
"7246","4708","62052","",""
"7247","4708","","",""
"7248","4708","35051","",""
"7249","4708","","",""
"7250","4708","145531","",""
"7251","4708","","",""
"7252","4708","41004","",""
"7253","4708","","",""
"7254","4708","201","",""
"7255","4708","","",""
"7256","4716","","",""
"7257","4716","","",""
"7258","4716","","",""
"7259","4716","","",""
"7260","4716","","",""
"7261","4716","","",""
"7262","4716","","",""
"7263","4716","","",""
"7264","4716","","",""
"7265","4716","","",""
"7266","4717","","",""
"7267","4717","","",""
"7268","4717","","",""
"7269","4717","","",""
"7270","4717","","",""
"7271","4717","","",""
"7272","4717","","",""
"7273","4717","","",""
"7274","4717","","",""
"7275","4717","","",""
"7276","4729","","",""
"7277","4729","","",""
"7278","4729","","",""
"7279","4729","","",""
"7280","4729","","",""
"7281","4729","","",""
"7282","4729","","",""
"7283","4729","","",""
"7284","4729","","",""
"7285","4729","","",""
"7286","4729","","",""
"7287","4729","","",""
"7288","4729","","",""
"7289","4729","","",""
"7290","4729","","",""
"7291","4729","","",""
"7292","4729","","",""
"7293","4729","","",""
"7294","4729","","",""
"7295","4729","","",""
"7296","4729","","",""
"7297","4729","","",""
"7298","4731","","",""
"7299","4731","","",""
"7300","4731","7912","",""
"7301","4731","","",""
"7302","4731","97512","",""
"7303","4731","","",""
"7304","4731","184","",""
"7305","4731","","",""
"7306","4731","81073","",""
"7307","4731","","",""
"7308","4731","67623","",""
"7309","4731","","",""
"7310","4731","","",""
"7311","4731","","",""
"7312","4731","","",""
"7313","4731","","",""
"7314","4743","","",""
"7315","4743","","",""
"7316","4743","","",""
"7317","4743","","",""
"7318","4743","","",""
"7319","4743","","",""
"7320","4743","","",""
"7321","4743","","",""
"7322","4743","","",""
"7323","4743","","",""
"7324","4743","","",""
"7325","4743","","",""
"7326","4743","","",""
"7327","4743","","",""
"7328","4743","","",""
"7329","4743","","",""
"7330","4760","","",""
"7331","4760","","",""
"7332","4760","","",""
"7333","4760","","",""
"7334","4763","168243","",""
"7335","4763","","",""
"7336","4763","902294","-86.833333","20.916667"
"7337","4763","","",""
"7338","4763","2584","",""
"7339","4763","","",""
"7340","4763","","",""
"7341","4763","","",""
"7342","4763","","",""
"7343","4763","","",""
"7344","4763","","",""
"7345","4763","","",""
"7346","4763","","",""
"7347","4763","","",""
"7348","4763","107787","",""
"7349","4763","","",""
"7350","4763","","",""
"7351","4763","","",""
"7352","4763","","",""
"7353","4763","","",""
"7354","4763","","",""
"7355","4763","","",""
"7356","4763","","",""
"7357","4763","","",""
"7358","4763","903097","-101.15","27.883333"
